created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Nov 16 23:46:06 +0000 2023;1725299231832031687;"@firzahusainInc Tetap dukung Prabowo Gibran meski elu bilang apa kek. Gemoy pasti menang.";0;0;0;0;in;496933964;1725144490875449836;HardinalEdi;https://twitter.com/HardinalEdi/status/1725299231832031687
Thu Nov 16 23:46:02 +0000 2023;1725299217764323461;"@unmagnetism @gibran_tweet Anggap aja pak Prabowo masih umur 30an masih gagah2nya";0;0;0;0;in;1461139808923709440;1725024318739120371;Sagami_saga12;https://twitter.com/Sagami_saga12/status/1725299217764323461
Thu Nov 16 23:45:59 +0000 2023;1725299202828460162;"@Prihati_utami @gibran_tweet yang punya privilege memang beda ya, apapun itu akan mudah dilakukan";0;0;0;0;in;1704173656744640512;1725010094541410545;PranavUnde48000;https://twitter.com/PranavUnde48000/status/1725299202828460162
Thu Nov 16 23:45:50 +0000 2023;1725299166396748242;"@khopay66 @gibran_tweet Mungkin ini prestasinya 😁😀 https://t.co/3sA05TTXXO";0;0;0;0;in;713897570;1725025907008754086;rizalrafif_27;https://twitter.com/rizalrafif_27/status/1725299166396748242
Thu Nov 16 23:45:49 +0000 2023;1725299162483187728;"@tvOneNews Bapaknya Gibran di hadapan masyarakat Indonesia di usa mengakui bahwa dia bukan lulusan UGM. Jokowi sebut dia lulusan kehutanan  tidak jelas dari hutan apa. Kemungkinan besar dia lulus dari hutan IKN.";0;1;0;1;in;40243817;1725212298569290233;DanilGabril;https://twitter.com/DanilGabril/status/1725299162483187728
Thu Nov 16 23:45:47 +0000 2023;1725299152588849605;"@CivicCoalition في ٦٠ وانت سير معاها يادكتور";0;0;0;0;ar;4528685913;1725292421989249273;Gobran152015;https://twitter.com/Gobran152015/status/1725299152588849605
Thu Nov 16 23:45:46 +0000 2023;1725299148222837117;"@Prihati_utami @gibran_tweet Percuma takon panjang seperti itu..pasti jawabannya sambil ngantuk kita lihat aja,tanya aja pada masyarakat,biar masyarkt yg menilai....hdeehh emang cacat moral";0;1;0;0;in;4665776300;1725010094541410545;MuhammadShoim6;https://twitter.com/MuhammadShoim6/status/1725299148222837117
Thu Nov 16 23:45:30 +0000 2023;1725299084117020895;"Bagus nich pertanyaan yg jujur semoga dijawab oleh @gibran_tweet";0;0;1;1;in;587395139;1725299084117020895;ririen_suryo;https://twitter.com/ririen_suryo/status/1725299084117020895
Thu Nov 16 23:45:26 +0000 2023;1725299064076648759;"@G0P4NK_G0P4NG_7 @Bagindo_Radjo @Kimberley_2024 @Chaves1305 @AlmaghribiS @MIrvanDarwin1 @AlfarouqSadriw @WongAlasRoban @bani_simabua @fz_riady @AfifRajo @DyahGulzar @melanofita93705 @Mayapada0812 @syafniir @are_inismyname Logikanya dimana. Prabowo d sukai anak muda? Joget saja miring2🤣🤣. Gibran di sukai anak muda? Otaknya dangkal, ngomong buat sendiri sj gak jelas. Anak muda yg mana yg doyan Gibran. 🤣🤣";0;2;0;0;in;1710581142733352960;1725134401556939183;sadriwalfarouq;https://twitter.com/sadriwalfarouq/status/1725299064076648759
Thu Nov 16 23:45:11 +0000 2023;1725299003397689443;"@NNoerkito @gibran_tweet Mohon maaf teman saya lepas dari pesbuk";0;0;0;0;in;1575815307608076289;1725164989449654297;BrigudavR1;https://twitter.com/BrigudavR1/status/1725299003397689443
Thu Nov 16 23:45:03 +0000 2023;1725298969721638994;"@Uki23 2 paslon yg tegas apalagi senyuman mas gibran kaya artis korea bgt";0;0;0;1;in;1673564031091867653;1724733920867225750;hvnserver;https://twitter.com/hvnserver/status/1725298969721638994
Thu Nov 16 23:44:53 +0000 2023;1725298928177058237;"@Duren___ Gak sekalian ngesot aja mas @gibran_tweet ??? 😂😂😂";0;0;0;0;in;2375321270;1724972437467722190;kfj_Milan;https://twitter.com/kfj_Milan/status/1725298928177058237
Thu Nov 16 23:44:45 +0000 2023;1725298895012630858;"@ajengcute16__ @prabowo @gibran_tweet Ini juga ngeri ya @ajengcute16__ https://t.co/tDKnVFkYjQ";0;0;1;0;in;1302819216341434368;1725049271937061082;Hasbi74901604;https://twitter.com/Hasbi74901604/status/1725298895012630858
Thu Nov 16 23:44:44 +0000 2023;1725298891661455711;"@gibran_tweet Gak perlu kau pos bocil, kami paham";0;0;0;0;in;1055044111370092544;1725039901224391025;Bukhari42175234;https://twitter.com/Bukhari42175234/status/1725298891661455711
Thu Nov 16 23:44:40 +0000 2023;1725298873944748387;"@Prihati_utami @gibran_tweet Bukti minim empati dan moral, atau lebih tepatnya gk tau malu";0;0;0;0;in;72244159;1725010094541410545;arga_gloshy;https://twitter.com/arga_gloshy/status/1725298873944748387
Thu Nov 16 23:44:40 +0000 2023;1725298872174641257;"@gibran_tweet https://t.co/2FvdVoNoCU";0;0;0;0;qme;1493718412832698368;1725024318739120371;EiSupratman;https://twitter.com/EiSupratman/status/1725298872174641257
Thu Nov 16 23:44:34 +0000 2023;1725298846794993713;"TPN Ganjar-Mahfud sebut banyak potensi kecurangan pemilu bisa terlihat. TKN Prabowo-Gibran sebut tak semua pelanggaran bisa diartikan kecurangan https://t.co/fcKqjYUtqa";1;12;0;12;in;23343960;1725298846794993713;kompascom;https://twitter.com/kompascom/status/1725298846794993713
Thu Nov 16 23:44:30 +0000 2023;1725298830441353303;"@Hasbil_Lbs Harusnya gitu.jgn jual idealisme hanya gegara taktik politik yg bikin kita muak. Ahy itu jauh lebih pantas daripada Gibran .dan semua org tau https://t.co/VIcqtU8VUR diem Bae biar kliatan loyal .padahal mah nurani berdarah darah.ngaku Luh 😂😂";0;0;0;0;in;1053549491154935808;1724950379480387922;ummu_en;https://twitter.com/ummu_en/status/1725298830441353303
Thu Nov 16 23:44:23 +0000 2023;1725298801542594717;"@limsuryawiguna @hasyimmah @bonex168 @kebondanas @gibran_tweet Bocoran sosok ketua MK belasan tahun kedepan https://t.co/R9Jl5XpUGI";0;0;0;1;in;1502301800783036421;1725028083617661164;choosetheother;https://twitter.com/choosetheother/status/1725298801542594717
Thu Nov 16 23:44:20 +0000 2023;1725298789911806340;"@Prihati_utami @gibran_tweet betul juga bu, menurut saya belum saatnya mas gibran mencalonkan diri menjadi cawapres";0;0;0;0;in;1704174448637583360;1725010094541410545;JerimiahHa49233;https://twitter.com/JerimiahHa49233/status/1725298789911806340
Thu Nov 16 23:44:08 +0000 2023;1725298740582564312;"@gibran_tweet Klo abang jadi presiden, saya akan panggil km bang presiden bukan pak presiden.";0;0;0;0;in;2541941144;1725024318739120371;PrinceAlter;https://twitter.com/PrinceAlter/status/1725298740582564312
Thu Nov 16 23:44:06 +0000 2023;1725298731413856607;"@Interista082 @48_fahmi Lah kan katanya bisa aja akun bikinan sendiri, itu jelas bgt buktinya trs bilang pendukung gibran calon penghuni surga kocak banget lu bro";0;0;0;0;in;755688959578025984;1724705172767887835;mferdyyulris;https://twitter.com/mferdyyulris/status/1725298731413856607
Thu Nov 16 23:44:04 +0000 2023;1725298722899394576;"@bentangnegeri Yang sepuh macam begini mana tau kalau cawapres melanggar etik berat ya taunya gibran anak jokowi padahal yg saya tau anak songong anak yg gak tau adab dalam politik";0;0;0;0;in;1548818250397794304;1725085905332080668;iswantoismet3;https://twitter.com/iswantoismet3/status/1725298722899394576
Thu Nov 16 23:43:55 +0000 2023;1725298682235662544;"@DokterTifa @gibran_tweet Yang dipermasalahkan keasliannya atau jenjang studinya?";0;0;0;0;in;1655148440559702016;1724974374544154697;singokarlos;https://twitter.com/singokarlos/status/1725298682235662544
Thu Nov 16 23:43:48 +0000 2023;1725298655022965116;"@gus_dibyo @gibran_tweet Sama kaya yg komen di postingan lu yak? Banyak akun gajelas komenan template";0;0;0;0;in;1229410875355824129;1724705172767887835;rezamohmmd1;https://twitter.com/rezamohmmd1/status/1725298655022965116
Thu Nov 16 23:43:23 +0000 2023;1725298551662747711;"@Anggitahusain2 @are_inismyname @gibran_tweet @Alie_Fahnoor @AlmaghribiS @azissubekti @BANGSAygSUJUD @bengkeldodo @P4P4B0W0_2024 @Ndons_Back @Royan_02 @florieliciouss @Bank_Joee_ Naah....😃";0;0;0;0;in;1109595025925533696;1725234587352383528;rinnjanni;https://twitter.com/rinnjanni/status/1725298551662747711
Thu Nov 16 23:43:20 +0000 2023;1725298535569277198;"@DokterTifa @gibran_tweet Coba @KRMTRoySuryo1 Dicek yg bener dulu...😁😁☕";0;0;1;2;in;1603537926482145280;1724968158430376346;IwanIwanely72;https://twitter.com/IwanIwanely72/status/1725298535569277198
Thu Nov 16 23:43:18 +0000 2023;1725298528556322934;"@bumnbersatu @gibran_tweet @jokowi @prabowo Enteng sekali mulutmu bicara. Kau pikir negri ini milik mereka. Bangsa ini kau jadikan alat balas budi???";0;1;0;1;in;1364116009112596481;1725031032511148431;JulVan95897719;https://twitter.com/JulVan95897719/status/1725298528556322934
Thu Nov 16 23:43:02 +0000 2023;1725298463909544349;"@gibran_tweet wapres Begal konstitusi";0;0;0;0;in;1101277496689909762;1725039901224391025;gustafadi;https://twitter.com/gustafadi/status/1725298463909544349
Thu Nov 16 23:42:54 +0000 2023;1725298427188363687;"@ajengcute16__ @prabowo @gibran_tweet Siap berjuang bersama Muldoko untuk Prabowo, begitu hrsnya narasinya...";0;0;0;0;in;946750272361062401;1725049271937061082;Herypurnomo26;https://twitter.com/Herypurnomo26/status/1725298427188363687
Thu Nov 16 23:42:44 +0000 2023;1725298388269502848;"@dtono88 @gibran_tweet @ganjarpranowo  mas bukan nya kmi tidk punya bahan untk melecehkn PANJENENGAN ..!!kami jga banyak ko bahan mh ... Tpi itu bukan cara kmi untk mndukung #PRABOWOGIBRAN supaya menang ....🔥🔥🔥🔥😴😴🤣🤣🤣";0;0;0;0;in;1580291944324141056;1725024318739120371;lahedom99;https://twitter.com/lahedom99/status/1725298388269502848
Thu Nov 16 23:42:22 +0000 2023;1725298294631682446;"@ajengcute16__ @prabowo @gibran_tweet Yang katanya pencipta istilah Perubahan jadi Pelubahan ya?";0;0;0;0;in;1627968534444924928;1725049271937061082;irawandjk;https://twitter.com/irawandjk/status/1725298294631682446
Thu Nov 16 23:42:22 +0000 2023;1725298293901787535;"@Alilkha1 @DokterTifa @gibran_tweet berarti abang dan keluarga dari dulu nyari makanya tergantung presiden? ga kerja usaha sendiri gitu? beli rumah, makan, sekolah bener2 dari presiden bang? berarti klo presidenya ga sesuai keluarga abang mati? kasian yaa";0;0;0;0;in;434872357;1724974374544154697;MDvianto;https://twitter.com/MDvianto/status/1725298293901787535
Thu Nov 16 23:42:17 +0000 2023;1725298271214834099;"@psi_id Salut sama Mas Gibran";0;0;0;0;in;1632930864756854784;1725021995786801220;PramaRaden94;https://twitter.com/PramaRaden94/status/1725298271214834099
Thu Nov 16 23:42:16 +0000 2023;1725298270292135963;"@Prihati_utami @gibran_tweet Wakwaaawww....";0;0;0;0;tl;785957931862798337;1725010094541410545;arifsneijder07;https://twitter.com/arifsneijder07/status/1725298270292135963
Thu Nov 16 23:42:01 +0000 2023;1725298207809532213;"@abu_waras Lha... segitu... namanya masih dapet. Gibran modalnya warga kota solo... 5 kecamatan. Segitu kan banyak. Masak... masih kurang aja. Jadi orang baik kan gak boleh serakah...ntar MK marah lho.";0;0;0;0;in;81766731;1725052195870285857;endanghidayat;https://twitter.com/endanghidayat/status/1725298207809532213
Thu Nov 16 23:42:01 +0000 2023;1725298205175525853;"Sejarah pasti Berulang Dan hanya orang2 yg rendah hati dan jernih fikir yg bisa memahami hikmah sejarah itu  350thn bangsa ini dijajah karena pemimpinnya berjuang sendiri2... setelah bersatu,baru bangsa ini MERDEKA!!!  Mari....Bersama Prabowo-Gibran membangun Bangsa💪💪💪🇮🇩🇮🇩🇮🇩 https://t.co/gEBJh6tSrH";3;40;17;53;in;1603758737239396354;1725298205175525853;yusufagro;https://twitter.com/yusufagro/status/1725298205175525853
Thu Nov 16 23:41:55 +0000 2023;1725298181238608059;"@Prihati_utami @gibran_tweet Tetap pilih pak ganjar pemimpin yang sudah jelas kinerjanya dan tidak pernah melanggar hukum";0;0;0;1;in;1705233634561589248;1725010094541410545;DruryCarte97984;https://twitter.com/DruryCarte97984/status/1725298181238608059
Thu Nov 16 23:41:45 +0000 2023;1725298137672335738;"@gibran_tweet Samean seng sabar mas  wong sabar iku ganjarane gede ciduk wae mben nek wes dadi wapres";0;0;0;0;in;1686748282343534593;1724705172767887835;HabibDzikr63862;https://twitter.com/HabibDzikr63862/status/1725298137672335738
Thu Nov 16 23:41:38 +0000 2023;1725298109377622019;"@ajengcute16__ @prabowo @gibran_tweet Sama pembegal akur satu kapal 🤣🤣🤣🤣🤣";0;0;0;0;in;1363402610636517379;1725049271937061082;Jamalin68908640;https://twitter.com/Jamalin68908640/status/1725298109377622019
Thu Nov 16 23:41:34 +0000 2023;1725298091505705179;"@TeddGus @prabowo @gibran_tweet Tidak ada... Buktinya Prabowo  cuma pilih Gibran... Bener ora son😀😀";0;0;0;0;in;1445185945385328640;1724993777696444604;agusYud62540639;https://twitter.com/agusYud62540639/status/1725298091505705179
Thu Nov 16 23:41:32 +0000 2023;1725298083087474847;"https://t.co/ZCV0XBTUiW";0;0;0;0;zxx;714559347523776515;1725298083087474847;QuemchamaGibran;https://twitter.com/QuemchamaGibran/status/1725298083087474847
Thu Nov 16 23:41:27 +0000 2023;1725298064720642139;"@zorrita_valeria Dalee";0;0;0;0;hi;1465898845561368581;1725235164228567182;Joe_96Smith;https://twitter.com/Joe_96Smith/status/1725298064720642139
Thu Nov 16 23:41:07 +0000 2023;1725297978842534140;"@gibran_tweet Nek kowe sadar nek kliru trus mundur, suk nek wis wayahe tak coblos ra nggo mikir ✌🏻";0;0;0;1;in;1476124927;1725164989449654297;masgung1973;https://twitter.com/masgung1973/status/1725297978842534140
Thu Nov 16 23:40:51 +0000 2023;1725297913977511976;"@gibran_tweet Yang kayak gini mau memimpin negara?  Waduh…. enggak lah….  Tragedi 98 + Dinastik Politik = Indonesia Hancur  #2024AsalBukanPrabowo";0;0;0;0;in;1702418664757297152;1725164989449654297;FIDIID62;https://twitter.com/FIDIID62/status/1725297913977511976
Thu Nov 16 23:40:51 +0000 2023;1725297912631169489;"@gibran_tweet https://t.co/rgOT5Wlc4T";0;0;0;0;qme;1572936526757265414;1725024318739120371;SooJun97650962;https://twitter.com/SooJun97650962/status/1725297912631169489
Thu Nov 16 23:40:45 +0000 2023;1725297889159913770;"@gibran_tweet mas gibran ini mukanya gabisa yang lain to? kok kaya melas banget";0;0;0;0;in;1715328778824720384;1725039901224391025;naalovzs;https://twitter.com/naalovzs/status/1725297889159913770
Thu Nov 16 23:40:40 +0000 2023;1725297865764020410;"@DokterTifa @gibran_tweet https://t.co/rrFe7ZNb2B";0;0;0;1;qme;1609200118409854978;1724974374544154697;toni70427573;https://twitter.com/toni70427573/status/1725297865764020410
Thu Nov 16 23:40:24 +0000 2023;1725297800022491158;"@Ary_LFC @DokterTifa @gibran_tweet Bhuahahahahaha, pelan2 sja 🤭🙈";0;0;0;2;tl;1170117205108772866;1724974374544154697;kurusetra91;https://twitter.com/kurusetra91/status/1725297800022491158
Thu Nov 16 23:40:18 +0000 2023;1725297772507910292;"@are_inismyname @gibran_tweet @Alie_Fahnoor @AlmaghribiS @azissubekti @BANGSAygSUJUD @bengkeldodo @P4P4B0W0_2024 @Ndons_Back @Royan_02 @florieliciouss @Bank_Joee_ Anak Haram Konstitusi";0;1;0;14;in;1690797007848566784;1725234587352383528;baladatemp81441;https://twitter.com/baladatemp81441/status/1725297772507910292
Thu Nov 16 23:40:08 +0000 2023;1725297732246700383;"@are_inismyname @lea323lea @gibran_tweet @Alie_Fahnoor @AlmaghribiS @azissubekti @BANGSAygSUJUD @bengkeldodo @P4P4B0W0_2024 @Ndons_Back @Royan_02 @florieliciouss @Bank_Joee_ Coba bandingin dengan jujur.....head to head profil antara Emil Dardak dan Gibran...gak usah bawa2 bapaknya tapi....";0;3;1;7;in;1109595025925533696;1725234587352383528;rinnjanni;https://twitter.com/rinnjanni/status/1725297732246700383
Thu Nov 16 23:40:02 +0000 2023;1725297707332620504;"@DokterTifa @gibran_tweet Maklumi aja polah anak kecil, yg kebangeten yg tua tua tp ndorong ndorong bocah";0;0;0;0;in;1309729761665507329;1724974374544154697;Danish89868671;https://twitter.com/Danish89868671/status/1725297707332620504
Thu Nov 16 23:39:55 +0000 2023;1725297678563803416;"@Prihati_utami @gibran_tweet Kalo dia mau sabar sedikit saja, saya yakin nanti bukan jadi Cawapres, tapi dia bisa jadi Capres dan terpilih terhormat";0;0;0;0;in;1701590493065547776;1725010094541410545;YAdacea1;https://twitter.com/YAdacea1/status/1725297678563803416
Thu Nov 16 23:39:47 +0000 2023;1725297643122037004;"@TeddGus Dengan tidak memilih GIBRAN anda udah menyelamatkan bangsa ini dari praktik NEPOTISME  Cc @jokowi  @gibran_tweet https://t.co/W97F9rJrwr";0;0;3;10;in;1296312516901916672;1724978286475014368;Bambangmulyonoo;https://twitter.com/Bambangmulyonoo/status/1725297643122037004
Thu Nov 16 23:39:46 +0000 2023;1725297641318408432;"@Surahman1321371 @tvOneNews @gibran_tweet @pemkotsolo tanya orang solo.. kalau sekarang dia akan memimpin Sumatra,kalimantan , jawa, papua dst.. mereka ingin pemimpin yg beneran ijazahnya";0;0;0;1;in;890975737997516801;1725212298569290233;leni_narapati;https://twitter.com/leni_narapati/status/1725297641318408432
Thu Nov 16 23:39:42 +0000 2023;1725297623945646533;"@gibran_tweet Mangga di Hapunten. https://t.co/46uOlyUYzW";0;0;0;0;in;1585506745043984385;1725024318739120371;tari_kolot;https://twitter.com/tari_kolot/status/1725297623945646533
Thu Nov 16 23:39:29 +0000 2023;1725297569394475031;"@msobri99 Usahakan pakenyg original. Kalo tenang aja udah dipake Gibran, maka harus kasih variasi yg lain.";0;0;0;0;in;91758662;1725006134870995352;rizahariati;https://twitter.com/rizahariati/status/1725297569394475031
Thu Nov 16 23:39:25 +0000 2023;1725297553561043408;"@ronavioleta @msobri99 @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd MK aja dikerjain apalagi itu😪";0;0;1;1;in;84205990;1725294343538532646;titisuharti;https://twitter.com/titisuharti/status/1725297553561043408
Thu Nov 16 23:39:12 +0000 2023;1725297496493318271;"@DokterTifa @gibran_tweet Es doger gibran";0;0;0;0;de;1504120298379288579;1724968158430376346;BudiTeguhSanto4;https://twitter.com/BudiTeguhSanto4/status/1725297496493318271
Thu Nov 16 23:39:06 +0000 2023;1725297470958428518;"@gibran_tweet Paling yg model2 begini pendukung ganjar.. Awok awok";0;0;0;0;in;1524915471224807424;1725039901224391025;MazGun87763870;https://twitter.com/MazGun87763870/status/1725297470958428518
Thu Nov 16 23:38:53 +0000 2023;1725297419393634785;"@psi_id Mas Gibran keren abis";0;0;0;0;de;1632341390784069635;1725021995786801220;basuki_dipa;https://twitter.com/basuki_dipa/status/1725297419393634785
Thu Nov 16 23:38:50 +0000 2023;1725297404029854111;"@gibran_tweet Cuitan seorang cawapres karbitan. Namanya .solo bisa maju semua karena APBN,karena jokowi president.kalau pakai APBD solo doang mana mungkin. Sudahlah.Nepotisme akan lenyap dengan sendirinya.";0;0;0;0;in;1480308325677821956;1725126339077034321;KEVINSI81246502;https://twitter.com/KEVINSI81246502/status/1725297404029854111
Thu Nov 16 23:38:44 +0000 2023;1725297381493833746;"@gibran_tweet Mikasa haus sex cok . Kepala buntung di cipok nya ..";0;0;0;0;in;875294519197016065;1725126339077034321;Akbar070296;https://twitter.com/Akbar070296/status/1725297381493833746
Thu Nov 16 23:38:35 +0000 2023;1725297341555777958;"@khopay66 @gibran_tweet Prestasinya bisa berwajah lugu... Lucu tur guilani";0;0;0;1;in;1135182840511885313;1725025907008754086;Ryu53944310;https://twitter.com/Ryu53944310/status/1725297341555777958
Thu Nov 16 23:38:33 +0000 2023;1725297333028671817;"@TeddGus @prabowo @gibran_tweet taruhan bisakah anda atau teman anda lolos senayan, daripada jual orang 😆, sule, raffi ahmad, Rudy salim, pendiri buklpk, pendiri tokped, wagub Jatim.mereka punya kapasitas dan merintis dengan sukses.  banyak lagi cuman belum ditau, itu gunanya partai menyeleksi dan mennemukan";0;0;0;0;in;755596071275892736;1724993777696444604;muhtadiamir79;https://twitter.com/muhtadiamir79/status/1725297333028671817
